user,computadores_distintos,total_logons,total_logoffs,computador_mais_usado,hora_logon_mais_comum,hora_logoff_mais_comum,logons_fim_de_semana,logons_dias_uteis,logons_fora_horario_comercial,logons_em_horario_comercial,logons_janela_acesso,proporcao_pc_mais_usado,pcs_distintos_dispositivo,total_atividades_dispositivo,connect_fora_horario_comercial,connect_em_horario_comercial,connect_fim_de_semana,connect_dias_uteis,connect_janela_acesso,total_connect_dispositivo,total_disconnect_dispositivo,conexoes_sem_desconexao,sites_distintos_visitados,total_acessos_http,acessos_fora_horario_comercial,acessos_em_horario_comercial,acessos_fim_de_semana,acessos_janela_acesso,visita_sites_compras,visita_sites_noticias,visita_sites_entretenimento,tamanho_medio_urls,termos_sensiveis_detectados,tamanho_medio_conteudo,diferenca_acessos_fora_dentro
LKF0701,2,194,194,PC-4841,7,15,0,194,85,109,0,0.9432989690721649,1.0,2905.0,21.0,2884.0,0.0,2905.0,0.0,2905.0,1444.0,1461.0,453.0,1270.0,12.0,1258.0,0.0,0.0,5.0,23.0,128.0,52.81811023622047,1.0,408.01574803149606,-1246.0
LKG0476,1,10,10,PC-7493,8,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
LKH0870,1,52,30,PC-7848,8,18,0,52,0,52,0,1.0,,,,,,,,,,,143.0,289.0,0.0,289.0,0.0,0.0,3.0,2.0,53.0,53.31833910034602,0.0,409.29065743944636,-289.0
LLM0462,1,19,12,PC-7997,8,15,0,19,1,18,0,1.0,1.0,262.0,14.0,246.0,2.0,260.0,1.0,262.0,128.0,134.0,,,,,,,,,,,,,
LLS0459,3,26,18,PC-8655,8,15,0,26,3,23,0,0.7727272727272727,1.0,255.0,21.0,234.0,0.0,255.0,6.0,255.0,125.0,130.0,,,,,,,,,,,,,
LMB0791,1,10,10,PC-3753,8,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
LMH0373,1,10,10,PC-1269,7,16,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
LMH0724,1,345,345,PC-4600,7,16,0,345,0,345,0,1.0,,,,,,,,,,,664.0,2186.0,0.0,2186.0,0.0,0.0,20.0,37.0,228.0,53.0,0.0,409.8462946020128,-2186.0
LML0259,1,10,10,PC-8495,8,16,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
LMR0049,30,513,513,PC-3271,8,19,133,380,1,379,0,0.9064327485380117,1.0,305.0,2.0,236.0,67.0,238.0,2.0,305.0,144.0,161.0,229.0,439.0,1.0,339.0,99.0,1.0,7.0,4.0,56.0,51.82232346241458,0.0,411.15945330296125,-338.0
LMT0062,1,345,345,PC-4704,7,15,0,345,0,345,0,1.0,,,,,,,,,,,99.0,149.0,0.0,149.0,0.0,0.0,1.0,1.0,20.0,53.50335570469799,0.0,407.06040268456377,-149.0
LNB0557,1,18,9,PC-6980,8,18,0,18,0,18,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
LNR0233,1,10,10,PC-7284,7,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
LOD0682,1,345,345,PC-0413,7,16,0,345,0,345,0,1.0,,,,,,,,,,,366.0,735.0,0.0,735.0,0.0,0.0,5.0,16.0,88.0,52.374149659863946,0.0,407.32380952380953,-735.0
LOH0415,1,10,10,PC-3396,7,16,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
LOS0548,1,10,9,PC-4950,8,18,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
LOW0221,1,24,13,PC-4394,8,17,5,19,1,18,0,1.0,1.0,301.0,2.0,236.0,63.0,238.0,0.0,301.0,145.0,156.0,,,,,,,,,,,,,
LPB0478,1,17,10,PC-9853,8,17,0,17,0,17,0,1.0,1.0,1379.0,0.0,1379.0,0.0,1379.0,0.0,1379.0,671.0,708.0,,,,,,,,,,,,,
LPM0520,3,23,14,PC-0884,7,15,0,23,0,23,0,0.7837837837837838,1.0,1285.0,0.0,1285.0,0.0,1285.0,0.0,1285.0,627.0,658.0,,,,,,,,,,,,,
LPR0647,1,345,345,PC-1412,9,17,0,345,0,345,0,1.0,,,,,,,,,,,263.0,532.0,0.0,532.0,0.0,0.0,3.0,9.0,60.0,52.11842105263158,1.0,410.4454887218045,-532.0
LQD0409,2,22,14,PC-9494,9,17,0,22,0,22,0,0.7777777777777778,,,,,,,,,,,,,,,,,,,,,,,
LQF0737,1,10,9,PC-8277,8,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
LRC0453,1,18,10,PC-9202,8,15,0,18,0,18,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
LRL0873,1,329,186,PC-8504,8,18,78,251,0,251,0,1.0,1.0,143.0,0.0,120.0,23.0,120.0,0.0,143.0,69.0,74.0,284.0,739.0,0.0,604.0,135.0,0.0,9.0,6.0,130.0,51.75372124492557,0.0,406.021650879567,-604.0
LSC0996,1,17,10,PC-7857,8,16,0,17,0,17,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
LSE0108,1,345,345,PC-8181,7,16,0,345,0,345,0,1.0,,,,,,,,,,,174.0,272.0,0.0,272.0,0.0,0.0,3.0,4.0,35.0,50.908088235294116,0.0,412.30514705882354,-272.0
LSG0191,2,22,13,PC-2398,7,18,0,22,0,22,0,0.8285714285714286,1.0,5406.0,0.0,5406.0,0.0,5406.0,0.0,5406.0,2680.0,2726.0,,,,,,,,,,,,,
LSH0223,1,345,345,PC-7117,7,17,0,345,0,345,0,1.0,,,,,,,,,,,52.0,64.0,0.0,64.0,0.0,0.0,0.0,1.0,9.0,50.5,0.0,393.890625,-64.0
LTB0107,1,18,10,PC-6904,7,16,0,18,0,18,0,1.0,1.0,717.0,0.0,717.0,0.0,717.0,0.0,717.0,346.0,371.0,,,,,,,,,,,,,
LTJ0022,1,619,345,PC-3333,7,17,0,619,0,619,0,1.0,1.0,1968.0,0.0,1968.0,0.0,1968.0,0.0,1968.0,965.0,1003.0,362.0,882.0,0.0,882.0,0.0,0.0,5.0,14.0,157.0,51.682539682539684,0.0,409.30385487528343,-882.0
LUA0184,2,415,415,PC-4725,8,16,17,398,0,398,0,0.8722891566265061,,,,,,,,,,,160.0,289.0,0.0,289.0,0.0,0.0,2.0,6.0,40.0,53.567474048442904,0.0,406.7681660899654,-289.0
LUG0514,1,19,10,PC-2423,8,15,0,19,0,19,0,1.0,1.0,252.0,0.0,252.0,0.0,252.0,0.0,252.0,121.0,131.0,,,,,,,,,,,,,
LUP0038,827,2280,2280,PC-6767,7,15,0,2280,1451,829,414,0.1513157894736842,1.0,267.0,0.0,267.0,0.0,267.0,0.0,267.0,125.0,142.0,59.0,72.0,0.0,72.0,0.0,0.0,3.0,0.0,10.0,54.52777777777778,0.0,429.2361111111111,-72.0
LUW0621,1,10,9,PC-5523,6,18,0,10,10,0,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
LVL0958,2,21,13,PC-5738,8,19,0,21,1,20,1,0.7647058823529411,1.0,5924.0,37.0,5887.0,0.0,5924.0,37.0,5924.0,2945.0,2979.0,,,,,,,,,,,,,
LVS0665,1,10,9,PC-2487,7,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
LWB0078,3,16,16,PC-7065,8,17,4,12,0,12,0,0.875,1.0,8163.0,51.0,5936.0,2176.0,5987.0,9.0,8163.0,4061.0,4102.0,,,,,,,,,,,,,
LWL0698,1,10,10,PC-1294,7,14,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
LWO0824,1,10,9,PC-4620,8,19,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
LWR0516,1,10,10,PC-8558,8,15,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
LWW0573,1,17,9,PC-4689,7,17,0,17,0,17,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
LXS0677,1,10,10,PC-9171,7,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
LXW0999,1,443,259,PC-0051,8,15,1,442,13,429,4,1.0,1.0,4173.0,69.0,4104.0,0.0,4173.0,10.0,4173.0,2069.0,2104.0,421.0,2424.0,0.0,2424.0,0.0,0.0,25.0,28.0,279.0,52.90016501650165,0.0,411.6872937293729,-2424.0
LYF0587,1,345,345,PC-1675,8,17,0,345,0,345,0,1.0,,,,,,,,,,,352.0,1242.0,0.0,1242.0,0.0,0.0,8.0,38.0,175.0,52.393719806763286,0.0,408.63687600644124,-1242.0
LZV0162,31,703,433,PC-8274,7,16,4,699,33,666,9,0.9154929577464789,1.0,266.0,4.0,260.0,2.0,264.0,1.0,266.0,127.0,139.0,280.0,609.0,21.0,588.0,0.0,15.0,16.0,8.0,111.0,52.23809523809524,0.0,414.3875205254516,-567.0
MAA0364,1,345,345,PC-5442,7,18,0,345,0,345,0,1.0,,,,,,,,,,,253.0,611.0,0.0,611.0,0.0,0.0,6.0,17.0,78.0,53.64484451718494,0.0,405.6693944353519,-611.0
MAB0064,1,10,10,PC-0757,7,15,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
MAB0066,2,703,431,PC-3640,7,15,0,703,0,703,0,0.8483245149911817,,,,,,,,,,,109.0,163.0,0.0,163.0,0.0,0.0,4.0,3.0,23.0,52.11656441717791,0.0,407.42944785276075,-163.0
MAB0267,1,345,345,PC-5504,7,16,0,345,0,345,0,1.0,,,,,,,,,,,327.0,535.0,0.0,535.0,0.0,0.0,3.0,15.0,41.0,53.96261682242991,0.0,410.45046728971965,-535.0
MAB0377,1,217,217,PC-0647,7,19,0,217,0,217,0,1.0,,,,,,,,,,,388.0,1559.0,87.0,1472.0,0.0,87.0,5.0,49.0,210.0,53.737652341244385,1.0,408.5888389993586,-1385.0
MAD0103,1,345,345,PC-4708,7,16,0,345,0,345,0,1.0,,,,,,,,,,,181.0,371.0,0.0,371.0,0.0,0.0,7.0,4.0,55.0,52.18059299191375,0.0,408.24797843665766,-371.0
MAF0199,2,19,11,PC-9927,7,20,0,19,1,18,1,0.8666666666666667,1.0,691.0,65.0,626.0,0.0,691.0,65.0,691.0,334.0,357.0,,,,,,,,,,,,,
MAG0350,1,19,9,PC-4921,7,18,0,19,0,19,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
MAG0740,1,10,9,PC-9119,8,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
MAM0561,1,10,9,PC-9868,8,18,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
MAN0150,1,10,10,PC-6775,7,16,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
MAP0091,1,10,10,PC-0266,8,16,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
MAP0557,1,622,345,PC-1093,8,19,0,622,0,622,0,1.0,,,,,,,,,,,795.0,4625.0,293.0,4332.0,0.0,293.0,26.0,124.0,371.0,52.94464864864865,3.0,408.0105945945946,-4039.0
MAS0500,1,345,345,PC-7112,9,19,0,345,0,345,0,1.0,,,,,,,,,,,132.0,173.0,4.0,169.0,0.0,4.0,3.0,2.0,13.0,51.71098265895954,0.0,411.57225433526014,-165.0
MAV0711,1,345,345,PC-6998,7,15,0,345,167,178,0,1.0,,,,,,,,,,,424.0,1214.0,6.0,1208.0,0.0,0.0,8.0,20.0,113.0,53.08731466227348,0.0,407.3813838550247,-1202.0
MBB0251,1,17,10,PC-6121,7,17,0,17,0,17,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
MBD0021,1,20,13,PC-1589,6,16,0,20,12,8,1,1.0,1.0,216.0,9.0,207.0,0.0,216.0,0.0,216.0,104.0,112.0,,,,,,,,,,,,,
MBD0202,1,10,9,PC-3434,8,19,0,10,0,10,0,1.0,1.0,204.0,19.0,185.0,0.0,204.0,19.0,204.0,99.0,105.0,,,,,,,,,,,,,
MBH0198,1,18,10,PC-7866,8,17,0,18,0,18,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
MBS0355,1,411,247,PC-8021,7,16,4,407,31,376,11,1.0,,,,,,,,,,,151.0,210.0,20.0,190.0,0.0,3.0,1.0,4.0,14.0,52.31428571428572,0.0,403.0190476190476,-170.0
MBW0140,2,20,13,PC-4227,8,17,0,20,0,20,0,0.8181818181818182,,,,,,,,,,,,,,,,,,,,,,,
MBW0523,1,10,10,PC-7721,8,16,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
MCB0104,1,10,10,PC-6483,7,16,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
MCB0828,1,10,9,PC-2448,8,19,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
MCC0022,1,10,10,PC-2084,6,16,0,10,10,0,0,1.0,1.0,2075.0,61.0,2014.0,0.0,2075.0,0.0,2075.0,1020.0,1055.0,,,,,,,,,,,,,
MCF0456,1,606,345,PC-6672,7,18,0,606,0,606,0,1.0,,,,,,,,,,,394.0,912.0,0.0,912.0,0.0,0.0,10.0,20.0,119.0,51.85745614035088,0.0,408.64473684210526,-912.0
MCG0763,1,10,9,PC-8560,8,19,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
MCH0179,1,10,9,PC-3162,9,19,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
MCH0731,1,344,345,PC-2556,7,16,0,344,0,344,0,1.0,,,,,,,,,,,464.0,1377.0,0.0,1377.0,0.0,0.0,9.0,23.0,155.0,51.7044299201162,1.0,407.0551924473493,-1377.0
MCJ0874,2,22,13,PC-8150,8,20,0,22,0,22,0,0.7714285714285715,,,,,,,,,,,,,,,,,,,,,,,
MCL0139,1,819,460,PC-5645,9,18,200,619,0,619,0,1.0,,,,,,,,,,,127.0,238.0,0.0,169.0,69.0,0.0,2.0,5.0,43.0,51.07983193277311,0.0,406.609243697479,-169.0
MCL0405,1,10,10,PC-5870,9,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
MCN0973,1,345,345,PC-2846,9,17,0,345,0,345,0,1.0,,,,,,,,,,,273.0,748.0,0.0,748.0,0.0,0.0,5.0,6.0,131.0,52.474598930481285,0.0,407.81283422459893,-748.0
MCP0926,13,357,357,PC-2058,8,17,0,357,0,357,0,0.9663865546218487,,,,,,,,,,,172.0,347.0,0.0,347.0,0.0,0.0,4.0,1.0,42.0,52.40922190201729,0.0,409.61095100864554,-347.0
MCR0735,3,730,460,PC-3413,7,16,0,730,6,724,2,0.8134453781512605,1.0,240.0,0.0,240.0,0.0,240.0,0.0,240.0,116.0,124.0,920.0,4652.0,0.0,4652.0,0.0,0.0,45.0,111.0,351.0,52.43078245915735,0.0,410.0982373172829,-4652.0
MCR0951,1,618,345,PC-2510,7,16,0,618,0,618,0,1.0,,,,,,,,,,,774.0,4239.0,0.0,4239.0,0.0,0.0,38.0,41.0,412.0,52.05756074545884,0.0,410.0908233073838,-4239.0
MCW0115,1,10,10,PC-2419,6,15,0,10,10,0,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
MDG0601,2,397,397,PC-4138,7,18,0,397,0,397,0,0.8690176322418136,,,,,,,,,,,402.0,1916.0,0.0,1916.0,0.0,0.0,18.0,75.0,250.0,53.91492693110647,1.0,413.49112734864303,-1916.0
MDM0559,1,10,9,PC-6411,8,18,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
MDN0518,1,10,10,PC-2544,8,16,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
MDS0121,2,934,564,PC-8374,9,17,244,690,49,641,13,0.9666221628838452,,,,,,,,,,,308.0,904.0,174.0,534.0,196.0,23.0,7.0,13.0,148.0,52.13606194690266,0.0,408.771017699115,-360.0
MDW0190,1,10,10,PC-8135,8,16,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
MEB0503,1,18,10,PC-0195,8,17,0,18,0,18,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
MEB0682,1,10,10,PC-5304,7,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
MEE0606,1,10,9,PC-8531,6,18,0,10,10,0,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
MEL0063,3,780,496,PC-5472,7,15,62,718,1,717,1,0.8087774294670846,1.0,270.0,0.0,242.0,28.0,242.0,0.0,270.0,132.0,138.0,180.0,436.0,0.0,414.0,22.0,0.0,3.0,3.0,72.0,53.05045871559633,0.0,407.0619266055046,-414.0
MES0501,1,345,345,PC-9174,9,19,0,345,0,345,0,1.0,,,,,,,,,,,388.0,689.0,17.0,672.0,0.0,17.0,6.0,11.0,56.0,51.944847605224965,0.0,409.3730043541364,-655.0
MET0987,2,21,13,PC-1683,7,16,0,21,0,21,0,0.8235294117647058,,,,,,,,,,,,,,,,,,,,,,,
MFB0963,1,10,10,PC-2599,6,15,0,10,10,0,0,1.0,1.0,1322.0,53.0,1269.0,0.0,1322.0,0.0,1322.0,639.0,683.0,,,,,,,,,,,,,
MFR0053,1,10,10,PC-2716,7,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
MGM0113,2,19,13,PC-2550,6,15,0,19,11,8,1,0.875,,,,,,,,,,,,,,,,,,,,,,,
MGN0301,1,345,345,PC-3510,7,16,0,345,0,345,0,1.0,,,,,,,,,,,347.0,766.0,0.0,766.0,0.0,0.0,6.0,24.0,68.0,53.05352480417755,1.0,411.39033942558746,-766.0
MHF0725,1,10,10,PC-8616,8,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
MHH0652,1,10,9,PC-7174,7,18,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
MIC0034,1,10,9,PC-1849,8,20,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
MIH0767,1,345,345,PC-3390,6,16,0,345,345,0,0,1.0,,,,,,,,,,,479.0,1402.0,37.0,1365.0,0.0,0.0,9.0,35.0,158.0,51.83238231098431,0.0,409.9222539229672,-1328.0
MIK0681,2,691,433,PC-8556,7,16,0,691,0,691,0,0.8256227758007118,,,,,,,,,,,358.0,708.0,0.0,708.0,0.0,0.0,5.0,14.0,78.0,51.54237288135593,0.0,410.4053672316384,-708.0
MIM0352,1,345,345,PC-3159,7,16,0,345,0,345,0,1.0,,,,,,,,,,,447.0,1280.0,0.0,1280.0,0.0,0.0,10.0,32.0,121.0,52.909375,0.0,409.20390625,-1280.0
MIN0513,1,609,345,PC-8339,6,17,0,609,345,264,0,1.0,1.0,1343.0,27.0,1316.0,0.0,1343.0,0.0,1343.0,655.0,688.0,676.0,2057.0,42.0,2015.0,0.0,0.0,29.0,40.0,222.0,51.70491006319883,0.0,410.8468643655809,-1973.0
MIW0795,2,14,14,PC-7856,8,17,0,14,0,14,0,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,,
MJB0540,1,345,345,PC-4073,8,19,0,345,0,345,0,1.0,,,,,,,,,,,437.0,872.0,31.0,841.0,0.0,31.0,6.0,17.0,81.0,52.25229357798165,0.0,410.32454128440367,-810.0
MJH0083,2,20,13,PC-2016,8,17,0,20,0,20,0,0.8181818181818182,1.0,2003.0,0.0,2003.0,0.0,2003.0,0.0,2003.0,983.0,1020.0,,,,,,,,,,,,,
MJL0977,1,10,10,PC-3526,8,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
MJM0080,3,344,210,PC-2586,9,19,0,344,3,341,3,0.8664259927797834,,,,,,,,,,,95.0,130.0,16.0,114.0,0.0,16.0,3.0,3.0,22.0,50.761538461538464,0.0,410.4,-98.0
MJO0963,2,709,442,PC-4107,8,16,0,709,0,709,0,0.8314509122502172,,,,,,,,,,,579.0,2955.0,0.0,2955.0,0.0,0.0,30.0,28.0,315.0,52.575634517766495,2.0,412.67377326565145,-2955.0
MJP0541,2,14,13,PC-5940,8,18,2,12,0,12,0,0.9259259259259259,1.0,7686.0,0.0,6115.0,1571.0,6115.0,0.0,7686.0,3817.0,3869.0,,,,,,,,,,,,,
MJR0336,1,345,345,PC-7512,7,15,0,345,0,345,0,1.0,,,,,,,,,,,104.0,127.0,0.0,127.0,0.0,0.0,1.0,2.0,9.0,53.47244094488189,0.0,412.45669291338584,-127.0
MJR0485,1,345,345,PC-0766,9,19,0,345,0,345,0,1.0,,,,,,,,,,,500.0,1655.0,50.0,1605.0,0.0,50.0,11.0,36.0,160.0,52.965558912386705,0.0,404.91359516616313,-1555.0
MJS0817,2,22,15,PC-1726,8,17,2,20,0,20,0,0.8378378378378378,1.0,846.0,0.0,738.0,108.0,738.0,0.0,846.0,406.0,440.0,,,,,,,,,,,,,
MKD0471,1,624,345,PC-4222,7,18,0,624,0,624,0,1.0,,,,,,,,,,,358.0,804.0,0.0,804.0,0.0,0.0,6.0,17.0,108.0,52.42537313432836,0.0,402.2412935323383,-804.0
MKD0730,1,345,345,PC-2639,7,16,0,345,0,345,0,1.0,,,,,,,,,,,616.0,1554.0,0.0,1554.0,0.0,0.0,18.0,21.0,152.0,51.50965250965251,0.0,406.77413127413126,-1554.0
MKH0414,1,10,10,PC-3111,7,16,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
MKH0774,1,10,10,PC-5352,7,16,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
MKR0025,1,10,10,PC-9857,7,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
MKT0643,1,10,10,PC-3768,8,16,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
MLG0658,1,10,9,PC-1648,7,18,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
MLH0005,2,19,11,PC-3387,8,20,0,19,0,19,0,0.8666666666666667,,,,,,,,,,,,,,,,,,,,,,,
MLM0570,3,714,445,PC-7711,8,17,0,714,1,713,1,0.8274374460742019,,,,,,,,,,,471.0,1453.0,0.0,1453.0,0.0,0.0,18.0,28.0,151.0,52.902271163110804,1.0,406.7295251204405,-1453.0
MLM0885,1,345,345,PC-8795,8,17,0,345,0,345,0,1.0,,,,,,,,,,,496.0,1868.0,0.0,1868.0,0.0,0.0,20.0,16.0,298.0,51.770342612419704,1.0,408.92077087794434,-1868.0
MLO0553,1,843,465,PC-1386,8,19,218,625,0,625,0,1.0,1.0,918.0,40.0,629.0,249.0,669.0,40.0,918.0,443.0,475.0,734.0,3125.0,130.0,2479.0,516.0,130.0,27.0,79.0,306.0,52.6576,0.0,408.15104,-2349.0
MLP0680,1,17,10,PC-7535,7,17,0,17,0,17,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
MLS0438,1,345,345,PC-5136,7,16,0,345,0,345,0,1.0,,,,,,,,,,,183.0,318.0,0.0,318.0,0.0,0.0,1.0,7.0,48.0,53.283018867924525,0.0,407.58490566037733,-318.0
MMM0840,1,345,345,PC-5180,8,16,0,345,0,345,0,1.0,,,,,,,,,,,148.0,187.0,0.0,187.0,0.0,0.0,0.0,1.0,14.0,51.25133689839572,0.0,410.5668449197861,-187.0
MMN0579,1,10,9,PC-1282,7,18,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
MMO0207,1,10,9,PC-8140,7,20,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
MMO0264,2,383,383,PC-8376,8,18,0,383,0,383,0,0.9007832898172323,1.0,5398.0,0.0,5398.0,0.0,5398.0,0.0,5398.0,2675.0,2723.0,39.0,41.0,0.0,41.0,0.0,0.0,0.0,1.0,3.0,56.19512195121951,0.0,392.1219512195122,-41.0
MMS0872,2,718,443,PC-1130,8,18,0,718,0,718,0,0.8311800172265289,1.0,295.0,0.0,295.0,0.0,295.0,0.0,295.0,145.0,150.0,97.0,140.0,0.0,140.0,0.0,0.0,1.0,0.0,21.0,52.19285714285714,0.0,412.40714285714284,-140.0
MNB0535,1,345,345,PC-5708,8,17,0,345,0,345,0,1.0,,,,,,,,,,,396.0,882.0,0.0,882.0,0.0,0.0,8.0,26.0,87.0,52.01473922902494,1.0,411.35600907029476,-882.0
MNT0552,1,345,345,PC-4301,8,19,0,345,0,345,0,1.0,1.0,2131.0,89.0,2042.0,0.0,2131.0,89.0,2131.0,1047.0,1084.0,333.0,603.0,16.0,587.0,0.0,16.0,10.0,11.0,58.0,52.114427860696516,0.0,405.0530679933665,-571.0
MOG0124,1,19,11,PC-6685,8,18,0,19,2,17,0,1.0,1.0,735.0,16.0,719.0,0.0,735.0,1.0,735.0,357.0,378.0,,,,,,,,,,,,,
MOP0874,1,616,345,PC-3433,8,18,0,616,0,616,0,1.0,1.0,1410.0,0.0,1410.0,0.0,1410.0,0.0,1410.0,689.0,721.0,182.0,399.0,0.0,399.0,0.0,0.0,3.0,3.0,76.0,50.91228070175438,0.0,410.62406015037595,-399.0
MOR0912,1,18,10,PC-8076,7,17,0,18,0,18,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
MPB0376,2,89,51,PC-9575,7,19,0,89,4,85,4,0.9142857142857143,1.0,28.0,1.0,27.0,0.0,28.0,1.0,28.0,12.0,16.0,481.0,1527.0,114.0,1413.0,0.0,114.0,16.0,27.0,148.0,52.74852652259332,0.0,411.2992796332679,-1299.0
MPL0185,1,345,345,PC-1602,7,18,0,345,0,345,0,1.0,,,,,,,,,,,143.0,319.0,0.0,319.0,0.0,0.0,1.0,7.0,59.0,54.457680250783696,0.0,407.76489028213166,-319.0
MPM0060,2,621,352,PC-0742,7,15,0,621,0,621,0,0.9856115107913669,,,,,,,,,,,123.0,168.0,0.0,168.0,0.0,0.0,4.0,0.0,10.0,51.69642857142857,0.0,414.86309523809524,-168.0
MPM0410,1,17,10,PC-2423,9,17,0,17,0,17,0,1.0,1.0,275.0,0.0,275.0,0.0,275.0,0.0,275.0,133.0,142.0,,,,,,,,,,,,,
MPO0663,1,17,9,PC-1102,7,18,0,17,0,17,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
MPR0719,1,10,10,PC-5194,7,14,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
MPS0594,1,301,301,PC-3688,7,17,0,301,0,301,0,1.0,,,,,,,,,,,525.0,1864.0,0.0,1864.0,0.0,0.0,37.0,37.0,240.0,52.44581545064378,3.0,408.1341201716738,-1864.0
MPW0904,1,622,345,PC-4403,8,19,0,622,0,622,0,1.0,,,,,,,,,,,252.0,584.0,56.0,528.0,0.0,56.0,8.0,4.0,70.0,52.69349315068493,0.0,408.1421232876712,-472.0
MQF0815,1,433,433,PC-9876,8,15,88,345,0,345,0,1.0,1.0,7407.0,0.0,5916.0,1491.0,5916.0,0.0,7407.0,3679.0,3728.0,574.0,3323.0,0.0,2711.0,612.0,0.0,30.0,99.0,349.0,53.21757448089076,3.0,410.1913933192898,-2711.0
MQM0127,36,909,551,PC-3361,9,17,211,698,0,698,0,0.8602739726027397,1.0,1809.0,0.0,1390.0,419.0,1390.0,0.0,1809.0,885.0,924.0,256.0,732.0,0.0,480.0,252.0,0.0,4.0,10.0,115.0,51.87978142076503,0.0,408.96448087431696,-480.0
MQM0477,1,10,10,PC-3490,8,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
MQO0953,1,17,10,PC-8544,7,17,0,17,0,17,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
MRH0325,1,10,9,PC-2860,9,19,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
MRH0339,1,10,9,PC-5607,8,19,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
MRJ0321,1,345,345,PC-8968,7,15,0,345,0,345,0,1.0,,,,,,,,,,,364.0,598.0,0.0,598.0,0.0,0.0,6.0,14.0,44.0,52.74247491638796,0.0,412.3494983277592,-598.0
